user_id,cluster,cluster_name,perk
570631,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
570639,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
570654,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
570666,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
570683,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
570692,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
570693,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
570697,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
570713,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
570746,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
570750,1,Change-Prone Travelers,✅ Free Cancellation
570782,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
570821,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
570829,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
570837,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
570862,3,Hotel Loyalists,🏨 Extended Stay Discounts
570928,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
570930,3,Hotel Loyalists,🏨 Extended Stay Discounts
570945,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
570961,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
570988,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
571001,3,Hotel Loyalists,🏨 Extended Stay Discounts
571015,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
571084,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
571200,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
571208,4,Serial Cancellers,💰 Travel or Credit Offer
571233,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
571243,1,Change-Prone Travelers,✅ Free Cancellation
571251,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
571300,1,Change-Prone Travelers,✅ Free Cancellation
571348,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
571363,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
571429,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
571454,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
571523,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
571525,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
571553,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
571560,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
571561,3,Hotel Loyalists,🏨 Extended Stay Discounts
571566,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
571580,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
571610,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
571637,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
571639,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
571643,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
571757,2,Window Shoppers,💰 First-Booking Discount
571819,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
571864,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
571876,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
571888,1,Change-Prone Travelers,✅ Free Cancellation
571913,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
571940,3,Hotel Loyalists,🏨 Extended Stay Discounts
572106,3,Hotel Loyalists,🏨 Extended Stay Discounts
572133,3,Hotel Loyalists,🏨 Extended Stay Discounts
572154,3,Hotel Loyalists,🏨 Extended Stay Discounts
572176,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
572214,2,Window Shoppers,💰 First-Booking Discount
572290,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
572396,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
572397,2,Window Shoppers,💰 First-Booking Discount
572428,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
572479,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
572489,1,Change-Prone Travelers,✅ Free Cancellation
572502,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
572529,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
572538,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
572554,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
572578,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
572591,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
572609,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
572632,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
572669,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
572728,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
572744,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
572826,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
572870,2,Window Shoppers,💰 First-Booking Discount
572898,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
572908,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
572932,2,Window Shoppers,💰 First-Booking Discount
572992,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
573010,1,Change-Prone Travelers,✅ Free Cancellation
573011,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
573040,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
573086,1,Change-Prone Travelers,✅ Free Cancellation
573122,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
573147,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
573153,1,Change-Prone Travelers,✅ Free Cancellation
573189,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
573191,1,Change-Prone Travelers,✅ Free Cancellation
573237,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
573244,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
573249,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
573291,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
573365,2,Window Shoppers,💰 First-Booking Discount
573373,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
573378,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
573379,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
573420,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
573423,2,Window Shoppers,💰 First-Booking Discount
573427,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
573493,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
573518,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
573564,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
573584,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
573588,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
573621,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
573648,1,Change-Prone Travelers,✅ Free Cancellation
573670,1,Change-Prone Travelers,✅ Free Cancellation
573698,1,Change-Prone Travelers,✅ Free Cancellation
573704,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
573719,2,Window Shoppers,💰 First-Booking Discount
573720,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
573792,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
573807,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
573841,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
573922,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
573926,2,Window Shoppers,💰 First-Booking Discount
573931,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
573939,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
573946,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
573988,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
574003,1,Change-Prone Travelers,✅ Free Cancellation
574071,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
574104,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
574116,3,Hotel Loyalists,🏨 Extended Stay Discounts
574134,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
574150,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
574206,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
574279,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
574362,2,Window Shoppers,💰 First-Booking Discount
574409,1,Change-Prone Travelers,✅ Free Cancellation
574419,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
574440,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
574465,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
574467,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
574489,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
574493,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
574513,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
574603,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
574625,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
574680,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
574794,2,Window Shoppers,💰 First-Booking Discount
574840,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
574885,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
574909,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
574987,3,Hotel Loyalists,🏨 Extended Stay Discounts
575051,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
575055,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
575092,3,Hotel Loyalists,🏨 Extended Stay Discounts
575131,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
575208,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
575233,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
575253,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
575299,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
575419,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
575433,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
575459,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
575500,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
575528,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
575554,1,Change-Prone Travelers,✅ Free Cancellation
575561,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
575576,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
575677,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
575692,2,Window Shoppers,💰 First-Booking Discount
575711,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
575733,2,Window Shoppers,💰 First-Booking Discount
575756,1,Change-Prone Travelers,✅ Free Cancellation
575774,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
575809,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
575823,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
575868,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
575908,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
575923,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
575964,2,Window Shoppers,💰 First-Booking Discount
575971,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
576040,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
576103,1,Change-Prone Travelers,✅ Free Cancellation
576136,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
576159,3,Hotel Loyalists,🏨 Extended Stay Discounts
576169,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
576231,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
576272,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
576357,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
576366,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
576369,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
576370,1,Change-Prone Travelers,✅ Free Cancellation
576373,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
576541,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
576612,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
576663,3,Hotel Loyalists,🏨 Extended Stay Discounts
576668,2,Window Shoppers,💰 First-Booking Discount
576677,1,Change-Prone Travelers,✅ Free Cancellation
576691,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
576712,3,Hotel Loyalists,🏨 Extended Stay Discounts
576765,4,Serial Cancellers,💰 Travel or Credit Offer
576785,2,Window Shoppers,💰 First-Booking Discount
576833,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
576846,3,Hotel Loyalists,🏨 Extended Stay Discounts
576849,1,Change-Prone Travelers,✅ Free Cancellation
576879,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
576922,2,Window Shoppers,💰 First-Booking Discount
576945,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
576962,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
576966,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
576985,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
577007,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
577044,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
577046,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
577074,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
577089,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
577115,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
577145,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
577180,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
577208,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
577215,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
577216,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
577225,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
577255,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
577287,1,Change-Prone Travelers,✅ Free Cancellation
577356,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
577381,2,Window Shoppers,💰 First-Booking Discount
577386,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
577410,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
577534,2,Window Shoppers,💰 First-Booking Discount
577539,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
577541,1,Change-Prone Travelers,✅ Free Cancellation
577598,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
577617,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
577625,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
577626,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
577638,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
577643,2,Window Shoppers,💰 First-Booking Discount
577667,2,Window Shoppers,💰 First-Booking Discount
577682,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
577851,1,Change-Prone Travelers,✅ Free Cancellation
577901,4,Serial Cancellers,💰 Travel or Credit Offer
577915,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
577921,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
577930,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
577944,3,Hotel Loyalists,🏨 Extended Stay Discounts
577984,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
578058,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
578088,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
578120,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
578164,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
578396,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
578459,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
578488,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
578503,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
578511,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
578549,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
578607,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
578824,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
578866,2,Window Shoppers,💰 First-Booking Discount
578872,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
578886,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
578892,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
578929,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
578938,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
578947,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
578993,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
579021,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
579040,2,Window Shoppers,💰 First-Booking Discount
579065,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
579230,2,Window Shoppers,💰 First-Booking Discount
579275,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
579307,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
579323,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
579404,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
579503,2,Window Shoppers,💰 First-Booking Discount
579547,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
579589,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
579707,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
579714,3,Hotel Loyalists,🏨 Extended Stay Discounts
579783,2,Window Shoppers,💰 First-Booking Discount
579792,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
579804,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
579829,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
579846,3,Hotel Loyalists,🏨 Extended Stay Discounts
579950,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
579971,2,Window Shoppers,💰 First-Booking Discount
579999,3,Hotel Loyalists,🏨 Extended Stay Discounts
580026,2,Window Shoppers,💰 First-Booking Discount
580077,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
580211,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
580212,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
580402,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
580460,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
580515,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
580578,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
580611,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
580622,2,Window Shoppers,💰 First-Booking Discount
580626,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
580658,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
580895,3,Hotel Loyalists,🏨 Extended Stay Discounts
580902,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
580944,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
580971,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
581005,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
581085,1,Change-Prone Travelers,✅ Free Cancellation
581086,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
581091,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
581110,2,Window Shoppers,💰 First-Booking Discount
581111,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
581120,1,Change-Prone Travelers,✅ Free Cancellation
581239,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
581269,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
581307,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
581343,1,Change-Prone Travelers,✅ Free Cancellation
581365,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
581385,3,Hotel Loyalists,🏨 Extended Stay Discounts
581388,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
581409,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
581412,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
581438,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
581461,3,Hotel Loyalists,🏨 Extended Stay Discounts
581491,1,Change-Prone Travelers,✅ Free Cancellation
581527,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
581577,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
581595,2,Window Shoppers,💰 First-Booking Discount
581666,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
581679,4,Serial Cancellers,💰 Travel or Credit Offer
581685,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
581721,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
581729,4,Serial Cancellers,💰 Travel or Credit Offer
581770,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
581835,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
581858,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
581901,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
582002,2,Window Shoppers,💰 First-Booking Discount
582011,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
582038,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
582190,2,Window Shoppers,💰 First-Booking Discount
582227,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
582241,2,Window Shoppers,💰 First-Booking Discount
582254,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
582319,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
582320,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
582326,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
582333,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
582343,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
582446,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
582482,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
582484,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
582577,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
582586,2,Window Shoppers,💰 First-Booking Discount
