user_id,age,married,has_children,total_sessions,total_clicks,avg_session_duration_sec,total_completed_trips,booking_conversion_rate,total_checked_bags,total_distance_km,money_spent_flight,money_spent_hotel,hotel_loyalty_score,avg_days_booking_to_trip,avg_trip_duration_days,trip_duration_type,flight_only_rate,hotel_only_rate,both_booked_rate,discount_usage_rate,cancellation_per_booking_rate,cluster,cluster_name,perk
613383,37,0,0,8,80,75,1,0.13,1,411,615.9,284.0,1.0,12.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
613386,17,0,1,8,81,74,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
613442,34,0,0,8,161,149,4,0.5,3,6521,2235.3,2080.4,0.25,9.0,3.0,short,0.0,0.25,0.75,0.5,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
613655,58,0,0,8,103,96,2,0.25,1,5463,2007.9,673.0,0.5,7.0,3.0,short,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
613874,53,1,0,8,114,107,4,0.5,3,9260,5398.2,2784.0,0.25,7.0,3.0,short,0.0,0.0,1.0,1.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
613921,29,0,0,9,150,125,1,0.11,1,696,255.7,242.0,1.0,6.0,2.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
613941,43,1,0,8,219,307,3,0.5,0,2219,3034.9,2735.8,0.333,10.0,6.0,medium,0.0,0.5,0.5,0.75,0.25,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
614033,38,0,0,8,135,124,2,0.25,1,14288,5282.5,1462.0,0.5,10.0,4.0,medium,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
614092,22,0,0,8,76,71,2,0.25,0,0,0.0,3714.0,0.5,5.0,14.0,long,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
614111,33,0,0,8,127,117,3,0.38,0,1937,2445.1,6426.2,0.333,8.0,10.0,long,0.0,0.33,0.67,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
614165,26,0,0,8,147,137,4,0.5,3,6145,2193.3,5100.0,0.25,6.0,5.0,medium,0.0,0.0,1.0,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
614311,48,1,0,8,116,395,1,0.25,1,1550,610.1,132.0,1.0,11.0,4.0,medium,0.5,0.0,0.5,0.5,0.5,1,Change-Prone Travelers,✅ Free Cancellation
614412,47,1,1,9,84,70,2,0.22,0,4298,1502.9,554.0,0.5,7.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
614549,27,0,0,8,140,129,3,0.38,2,6124,5729.4,1112.2,0.5,11.0,4.0,medium,0.0,0.33,0.67,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
614595,48,1,1,8,247,945,0,0.13,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,1.0,0.0,0.0,0.0,1.0,4,Serial Cancellers,💰 Travel or Credit Offer
614632,50,1,1,8,89,83,2,0.25,1,568,208.5,777.0,1.0,8.0,6.0,medium,0.5,0.5,0.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
614668,50,1,1,8,160,148,2,0.25,2,4703,1642.5,276.0,0.5,7.0,1.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
614748,47,0,1,8,376,1064,2,0.38,2,4353,2001.9,4368.0,0.5,8.0,5.0,medium,0.0,0.0,1.0,0.0,0.33,1,Change-Prone Travelers,✅ Free Cancellation
614793,65,1,0,8,119,112,1,0.13,1,2777,839.1,0.0,0.0,7.0,10.0,long,1.0,0.0,0.0,1.0,0.0,2,Window Shoppers,💰 First-Booking Discount
614814,67,1,0,8,74,69,1,0.13,0,0,0.0,2023.0,1.0,8.0,7.0,medium,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
614828,39,0,0,8,107,100,2,0.25,0,3540,1270.5,816.0,1.0,9.0,3.0,short,0.5,0.0,0.5,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
614846,68,1,0,8,60,57,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
614918,38,0,0,8,179,166,5,0.63,3,5684,1970.0,613.7,0.25,6.0,2.0,short,0.0,0.0,1.0,0.4,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
614933,54,1,0,8,104,97,2,0.25,1,4664,1643.0,2200.0,0.5,8.0,5.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
615006,49,0,0,8,96,91,1,0.13,0,3204,1096.3,825.0,1.0,7.0,5.0,medium,0.0,0.0,1.0,1.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
615266,38,0,0,8,148,136,6,0.75,3,13500,4893.5,2268.0,0.25,8.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
615307,48,1,1,8,137,128,1,0.13,2,927,367.0,1644.0,1.0,6.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
615489,55,1,1,8,254,950,1,0.25,0,1101,1584.7,216.0,1.0,12.0,3.0,short,0.5,0.0,0.5,0.5,0.5,1,Change-Prone Travelers,✅ Free Cancellation
615544,36,0,0,8,143,133,1,0.13,1,945,334.1,0.0,0.0,7.0,5.0,medium,1.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
615674,16,0,0,8,48,45,1,0.13,0,0,0.0,690.0,1.0,11.0,5.0,medium,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
615749,47,0,0,8,186,173,4,0.5,0,11151,4352.8,1958.0,0.25,9.0,3.0,short,0.0,0.0,1.0,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
615783,17,0,0,8,96,90,1,0.13,1,1045,356.1,536.0,1.0,13.0,5.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
615881,63,0,0,8,108,99,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
615922,66,1,0,8,82,76,2,0.25,0,3925,1420.1,306.0,1.0,8.0,4.0,medium,0.5,0.5,0.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
616086,80,1,0,8,100,92,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
616125,30,0,0,8,52,49,1,0.13,1,882,1264.6,258.0,1.0,11.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
616222,47,1,1,9,126,104,2,0.22,1,5572,6671.8,1274.4,0.5,9.0,3.0,short,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
616461,30,0,1,8,134,125,2,0.25,1,3203,1133.7,1080.0,1.0,8.0,3.0,short,0.5,0.0,0.5,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
616470,30,1,0,8,102,96,2,0.25,1,6303,2307.9,846.0,0.5,8.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
616491,49,0,1,8,147,135,3,0.38,1,1875,637.1,3549.0,0.333,7.0,5.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
616518,44,0,0,9,127,106,2,0.22,2,4167,1479.5,380.0,1.0,9.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
616692,53,1,1,9,127,106,1,0.11,1,2978,1073.5,0.0,0.0,10.0,2.0,short,1.0,0.0,0.0,1.0,0.0,2,Window Shoppers,💰 First-Booking Discount
616715,39,1,1,8,261,241,1,0.13,1,746,291.3,260.0,1.0,8.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
616718,44,1,0,9,350,828,3,0.44,0,9448,6656.7,2053.0,0.333,8.0,4.0,medium,0.0,0.0,1.0,0.25,0.25,1,Change-Prone Travelers,✅ Free Cancellation
616734,25,0,0,8,122,114,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
616752,16,0,1,9,106,88,2,0.22,1,5997,2092.7,3381.0,0.5,9.0,7.0,medium,0.0,0.5,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
616789,21,0,0,8,139,128,2,0.25,1,1978,2651.0,493.9,1.0,145.0,13.0,long,0.5,0.5,0.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
616795,45,1,0,8,207,190,4,0.5,1,5781,2000.4,1312.0,0.333,9.0,4.0,medium,0.0,0.25,0.75,0.5,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
616802,43,1,0,8,317,1009,3,0.5,2,4351,1552.9,888.0,0.5,7.0,4.0,medium,0.5,0.0,0.5,0.25,0.25,1,Change-Prone Travelers,✅ Free Cancellation
616950,21,1,0,8,91,85,1,0.13,1,1230,434.3,0.0,1.0,11.0,1.0,short,0.0,0.0,1.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
616992,36,0,1,8,323,1013,2,0.38,2,3207,1259.9,4252.0,1.0,7.0,4.0,medium,0.67,0.0,0.33,0.0,0.33,1,Change-Prone Travelers,✅ Free Cancellation
617052,47,1,1,9,133,109,3,0.33,2,5772,2121.2,1385.6,0.333,6.0,4.0,medium,0.0,0.0,1.0,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
617125,38,0,0,8,119,111,3,0.38,2,6663,2460.9,216.0,1.0,7.0,3.0,short,0.33,0.0,0.67,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
617199,51,1,0,9,110,91,5,0.56,2,5499,3624.1,13486.0,0.2,6.0,8.0,long,0.0,0.4,0.6,0.2,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
617402,32,0,0,8,474,1154,3,0.5,1,7944,22489.4,1819.6,0.333,8.0,3.0,short,0.0,0.0,1.0,0.5,0.25,1,Change-Prone Travelers,✅ Free Cancellation
617407,40,1,1,8,168,156,2,0.25,0,10161,9950.0,1339.0,1.0,7.0,5.0,medium,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
617458,28,1,1,8,133,122,3,0.38,2,1434,491.9,897.0,0.5,10.0,3.0,short,0.33,0.0,0.67,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
617506,43,1,0,8,94,88,2,0.25,2,5716,13933.0,3060.0,0.5,9.0,7.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
617606,69,1,0,8,94,87,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
617743,63,1,0,8,99,92,2,0.25,1,2787,957.2,2349.0,0.5,6.0,7.0,medium,0.0,0.5,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
617878,37,0,1,8,177,166,6,0.75,5,17112,7987.5,2694.8,0.167,9.0,4.0,medium,0.0,0.0,1.0,0.33,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
617964,30,0,1,8,101,95,1,0.13,0,0,0.0,171.0,1.0,12.0,3.0,short,0.0,1.0,0.0,1.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
617990,58,1,0,8,69,65,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
617994,44,0,0,8,128,118,3,0.38,2,1221,737.6,2300.4,0.333,5.0,7.0,medium,0.0,0.33,0.67,0.67,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
618063,49,1,0,8,296,819,3,0.5,2,8931,3335.4,3385.0,0.333,8.0,6.0,medium,0.0,0.0,1.0,0.0,0.25,1,Change-Prone Travelers,✅ Free Cancellation
618088,53,0,0,8,187,174,4,0.5,2,6867,15950.0,19430.7,0.25,6.0,4.0,medium,0.0,0.0,1.0,0.5,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
618157,36,1,1,8,274,1010,2,0.38,3,1663,225.8,7829.2,0.5,6.0,7.0,medium,0.0,0.0,1.0,0.33,0.33,1,Change-Prone Travelers,✅ Free Cancellation
618181,48,1,0,8,86,80,2,0.25,0,1028,395.5,1204.0,0.5,7.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
618201,48,1,0,8,92,87,2,0.25,0,7139,6980.0,1254.0,1.0,8.0,2.0,short,0.5,0.0,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
618230,26,1,0,8,129,120,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
618266,42,0,1,8,164,538,1,0.25,1,1852,619.4,1321.2,1.0,5.0,4.0,medium,0.5,0.0,0.5,0.5,0.5,1,Change-Prone Travelers,✅ Free Cancellation
618308,58,1,1,10,149,110,2,0.2,2,3295,858.0,758.5,0.5,8.0,3.0,short,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
618343,38,1,1,8,117,109,1,0.13,0,0,0.0,1056.0,1.0,7.0,6.0,medium,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
618392,39,1,1,8,130,121,2,0.25,1,2133,733.2,585.0,1.0,7.0,6.0,medium,0.5,0.5,0.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
618418,44,0,0,8,174,161,5,0.63,2,11157,3001.4,3472.6,0.2,6.0,4.0,medium,0.0,0.0,1.0,0.2,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
618429,45,0,1,8,170,157,3,0.38,3,8821,1992.6,1599.2,0.333,9.0,4.0,medium,0.0,0.0,1.0,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
618535,27,0,1,8,115,106,3,0.38,3,5336,6327.3,13164.0,0.333,6.0,10.0,long,0.0,0.0,1.0,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
618642,38,1,0,8,105,97,2,0.25,2,13036,4657.8,0.0,0.0,7.0,1.0,short,1.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
618664,67,0,0,9,103,85,1,0.11,0,0,0.0,604.8,1.0,32.0,2.0,short,0.0,1.0,0.0,1.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
618759,22,0,1,8,94,87,2,0.25,1,719,235.5,2310.4,1.0,10.0,9.0,long,0.5,0.5,0.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
618780,34,0,1,8,129,120,3,0.38,2,6018,2151.3,1574.0,0.333,10.0,5.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
618815,30,0,1,8,97,91,1,0.13,0,0,0.0,832.0,1.0,2.0,8.0,long,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
618881,62,1,0,9,151,127,3,0.33,4,7043,10443.7,1155.0,0.5,11.0,3.0,short,0.33,0.0,0.67,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
619079,44,0,0,8,624,1292,3,0.5,1,3200,1136.1,1250.0,0.333,10.0,5.0,medium,0.0,0.0,1.0,0.0,0.25,1,Change-Prone Travelers,✅ Free Cancellation
619109,38,0,0,8,91,85,1,0.13,0,440,153.3,420.0,1.0,8.0,7.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
619218,42,1,0,8,117,109,1,0.13,0,3888,1421.0,756.0,1.0,6.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
619321,52,1,1,8,153,141,7,0.88,3,7849,2499.3,3270.8,0.143,7.0,3.0,short,0.0,0.14,0.86,0.57,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
619362,46,1,0,8,184,171,4,0.5,2,13220,8649.6,2161.0,0.333,7.0,3.0,short,0.0,0.0,1.0,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
619432,32,0,0,8,101,94,4,0.5,3,6014,3142.1,3282.9,0.333,62.0,9.0,long,0.25,0.25,0.5,0.75,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
619520,36,1,0,9,82,69,2,0.22,1,3509,2151.2,348.0,0.5,8.0,2.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
619615,48,0,0,8,130,121,4,0.5,1,9038,3079.4,2235.0,0.25,8.0,3.0,short,0.0,0.0,1.0,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
619918,35,0,0,8,121,112,3,0.38,2,5694,1980.7,282.0,0.5,10.0,3.0,short,0.33,0.0,0.67,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
619938,24,0,0,9,94,78,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
619971,38,1,0,8,83,77,1,0.13,0,0,0.0,274.0,1.0,5.0,2.0,short,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
619983,83,1,0,8,113,104,1,0.13,0,0,0.0,608.0,1.0,11.0,2.0,short,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
619988,16,0,0,8,81,75,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
620033,66,1,0,9,181,782,0,0.11,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,1.0,0.0,1.0,4,Serial Cancellers,💰 Travel or Credit Offer
620274,62,1,0,8,185,172,3,0.38,2,7874,2568.4,1356.0,0.333,9.0,3.0,short,0.0,0.0,1.0,0.67,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
620300,48,1,1,8,89,84,3,0.38,2,7449,4828.3,425.0,0.5,8.0,2.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
620382,16,0,1,8,105,97,2,0.25,0,1163,362.5,1350.3,0.5,9.0,6.0,medium,0.0,0.5,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
620394,35,0,1,8,127,120,2,0.25,2,1942,551.4,3288.0,0.5,5.0,4.0,medium,0.0,0.5,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
620453,47,1,1,8,115,107,1,0.13,1,1845,2490.0,363.6,1.0,5.0,3.0,short,0.0,0.0,1.0,1.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
620690,58,1,0,8,89,83,2,0.25,2,2389,850.3,704.7,1.0,12.0,5.0,medium,0.5,0.5,0.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
620719,25,0,0,8,72,68,1,0.13,0,0,0.0,1224.0,1.0,8.0,9.0,long,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
620884,32,0,0,8,404,1090,3,0.5,1,2944,1039.3,1020.5,0.5,9.0,5.0,medium,0.25,0.0,0.75,0.25,0.25,1,Change-Prone Travelers,✅ Free Cancellation
620972,37,0,0,8,171,159,3,0.38,1,4189,3022.8,1462.0,0.333,7.0,3.0,short,0.0,0.0,1.0,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
620991,21,0,0,8,106,99,2,0.25,1,3448,1212.8,792.0,0.5,5.0,3.0,short,0.0,0.5,0.5,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
621072,53,1,1,8,68,65,1,0.13,0,2519,920.3,445.0,1.0,8.0,5.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
621081,58,1,0,9,143,119,3,0.33,2,8584,2906.1,954.0,0.333,7.0,3.0,short,0.0,0.0,1.0,0.67,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
621085,48,0,0,8,70,66,1,0.13,0,0,0.0,735.0,1.0,4.0,7.0,medium,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
621113,28,0,0,8,169,156,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
621150,17,0,1,8,84,78,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
621291,52,1,0,8,162,152,5,0.63,1,3610,11005.0,6115.0,0.25,8.0,5.0,medium,0.2,0.2,0.6,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
621552,33,0,0,8,81,75,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
621607,31,0,1,8,97,90,2,0.25,0,2219,772.3,1258.0,0.5,8.0,5.0,medium,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
621665,46,0,1,9,429,990,4,0.56,3,7932,3477.2,1283.0,0.333,10.0,3.0,short,0.2,0.0,0.8,0.4,0.2,1,Change-Prone Travelers,✅ Free Cancellation
621811,40,1,1,8,154,144,2,0.25,0,4265,1366.6,652.0,1.0,8.0,7.0,medium,0.5,0.0,0.5,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
621849,51,1,1,8,143,134,3,0.38,1,5840,1959.3,1975.0,0.333,8.0,4.0,medium,0.0,0.0,1.0,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
621922,20,0,0,8,152,142,1,0.13,0,2937,263.7,392.0,1.0,9.0,-1.0,no_trip,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
622149,45,1,0,8,100,94,1,0.13,0,2781,816.5,308.0,1.0,4.0,2.0,short,0.0,0.0,1.0,1.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
622248,34,1,0,8,123,116,4,0.5,3,5374,1912.8,1614.0,0.333,7.0,6.0,medium,0.25,0.25,0.5,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
622293,27,0,0,10,112,85,3,0.3,2,10828,12109.4,1808.0,1.0,100.0,6.0,medium,0.67,0.0,0.33,0.67,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
622343,45,0,0,8,288,718,1,0.25,1,2224,840.3,738.0,1.0,6.0,3.0,short,0.5,0.0,0.5,0.0,0.5,1,Change-Prone Travelers,✅ Free Cancellation
622418,40,0,1,8,353,1043,1,0.25,0,7905,2303.4,122.0,1.0,9.0,2.0,short,0.0,0.0,1.0,0.5,0.5,1,Change-Prone Travelers,✅ Free Cancellation
622464,45,1,0,8,108,99,2,0.25,3,3945,1366.8,0.0,1.0,8.0,3.0,short,0.5,0.0,0.5,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
622708,40,0,0,8,149,141,4,0.5,1,4044,1271.7,2463.2,0.25,9.0,6.0,medium,0.0,0.5,0.5,0.5,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
622813,51,0,0,8,125,115,4,0.5,3,6617,4021.8,932.0,0.333,8.0,3.0,short,0.25,0.0,0.75,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
623043,38,0,0,8,104,97,4,0.5,4,10747,6170.1,753.0,0.25,8.0,3.0,short,0.0,0.0,1.0,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
623077,34,0,0,8,124,116,4,0.5,1,3958,1295.9,3827.0,0.333,11.0,6.0,medium,0.0,0.5,0.5,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
623087,47,0,0,9,182,151,3,0.33,0,6492,2342.3,3312.0,0.333,9.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
